rt,response,participant_id
1.191996455192566,1.0,935
1.8730018138885498,-1.0,935
0.8280002474784851,-1.0,935
2.673034906387329,1.0,935
1.3139948844909668,-1.0,935
1.2499957084655762,1.0,935
1.0559982061386108,1.0,935
1.668992280960083,-1.0,935
0.974999189376831,1.0,935
1.1749966144561768,1.0,935
1.298995018005371,1.0,935
1.2999950647354126,1.0,935
1.1009975671768188,1.0,935
1.2399958372116089,1.0,935
2.651036500930786,1.0,935
1.0879977941513062,-1.0,935
0.9939990043640137,1.0,935
0.7570000886917114,-1.0,935
1.0839978456497192,1.0,935
2.422027349472046,-1.0,935
0.9259998798370361,-1.0,935
1.8480005264282227,-1.0,935
1.6399908065795898,-1.0,935
0.8700003027915955,-1.0,935
1.2289960384368896,-1.0,935
1.026998519897461,1.0,935
3.3729841709136963,1.0,935
1.254995584487915,1.0,935
0.7740001082420349,1.0,935
1.253995656967163,1.0,935
0.9969989061355591,1.0,935
1.029998540878296,1.0,935
1.4839926958084106,1.0,935
1.3739941120147705,-1.0,935
1.585991382598877,-1.0,935
1.5139923095703125,1.0,935
0.930999755859375,1.0,935
1.697993516921997,1.0,935
1.3889939785003662,1.0,935
1.25799560546875,-1.0,935
2.474029779434204,1.0,935
2.820024251937866,1.0,935
1.074997901916504,1.0,935
1.160996913909912,-1.0,935
1.665992021560669,1.0,935
1.8700015544891357,1.0,935
1.2179961204528809,1.0,935
2.0930120944976807,1.0,935
1.3729941844940186,-1.0,935
0.8090001940727234,1.0,935
1.2529957294464111,1.0,935
0.9259998798370361,-1.0,935
1.121997356414795,-1.0,935
1.8610012531280518,1.0,935
2.4980309009552,1.0,935
1.3339946269989014,-1.0,935
1.1519969701766968,1.0,935
0.887000322341919,1.0,935
0.8250002264976501,1.0,935
1.7329952716827393,-1.0,935
1.4789927005767822,1.0,935
5.020864963531494,1.0,935
0.7650001049041748,1.0,935
1.2229959964752197,1.0,935
2.9670135974884033,1.0,935
1.4349932670593262,1.0,935
1.0949976444244385,1.0,935
1.3169949054718018,1.0,935
1.3119949102401733,1.0,935
2.7340304851531982,1.0,935
1.94600510597229,1.0,935
0.8030002117156982,1.0,935
1.2529957294464111,-1.0,935
0.9469995498657227,1.0,935
1.667992115020752,1.0,935
1.3129949569702148,1.0,935
1.1959964036941528,1.0,935
1.8870024681091309,1.0,935
1.7049939632415771,1.0,935
1.4529931545257568,1.0,935
3.591968297958374,-1.0,935
1.0839978456497192,1.0,935
0.9269998073577881,1.0,935
2.927016496658325,1.0,935
0.9149999618530273,-1.0,935
1.3359946012496948,1.0,935
2.6390373706817627,1.0,935
1.3699941635131836,1.0,935
1.6139910221099854,-1.0,935
0.9889990091323853,-1.0,935
1.932004451751709,1.0,935
2.210017442703247,1.0,935
2.469029664993286,1.0,935
2.738030195236206,1.0,935
1.2739953994750977,-1.0,935
1.5329921245574951,1.0,935
2.0280089378356934,1.0,935
2.3120222091674805,1.0,935
0.9249998331069946,1.0,935
1.1009975671768188,1.0,935
4.3049163818359375,1.0,935
1.5539917945861816,1.0,935
1.584991455078125,1.0,935
1.8920025825500488,1.0,935
1.2199960947036743,1.0,935
2.3460237979888916,1.0,935
1.1789965629577637,1.0,935
1.7299950122833252,1.0,935
1.004998803138733,-1.0,935
2.3620245456695557,1.0,935
3.3629848957061768,1.0,935
3.866948366165161,1.0,935
1.7799973487854004,1.0,935
1.3419945240020752,1.0,935
1.8730018138885498,1.0,935
1.1329971551895142,-1.0,935
0.8510003089904785,1.0,935
0.9519995450973511,1.0,935
3.50297474861145,-1.0,935
1.4779927730560303,1.0,935
0.8420002460479736,1.0,935
0.7710001468658447,-1.0,935
2.248019218444824,-1.0,935
0.81600022315979,-1.0,935
0.9649993181228638,1.0,935
1.306994915008545,-1.0,935
0.9819991588592529,1.0,935
1.650991439819336,1.0,935
2.235018730163574,1.0,935
1.1359971761703491,1.0,935
0.8220002055168152,-1.0,935
1.2159961462020874,1.0,935
1.5709915161132812,1.0,935
1.7709970474243164,1.0,935
2.3280229568481445,1.0,935
1.1209973096847534,1.0,935
1.2949950695037842,1.0,935
3.1929972171783447,-1.0,935
1.1489970684051514,1.0,935
2.146014451980591,1.0,935
0.9110000133514404,1.0,935
1.4519931077957153,1.0,935
2.785026788711548,-1.0,935
1.092997670173645,1.0,935
0.819000244140625,-1.0,935
1.139997124671936,-1.0,935
1.2979950904846191,-1.0,935
1.2529957294464111,1.0,935
1.1949963569641113,1.0,935
1.4879926443099976,1.0,935
0.7240000367164612,1.0,935
2.6100361347198486,-1.0,935
2.9670135974884033,1.0,935
0.8880003690719604,-1.0,935
2.674034833908081,1.0,935
1.345994472503662,1.0,935
1.092997670173645,1.0,935
0.9179999828338623,-1.0,935
1.5459918975830078,1.0,935
2.3180224895477295,1.0,935
1.2879952192306519,1.0,935
1.5679916143417358,-1.0,935
2.490030527114868,1.0,935
2.0430097579956055,1.0,935
1.7709970474243164,1.0,935
1.6229908466339111,1.0,935
1.626990795135498,1.0,935
1.4179935455322266,1.0,935
2.9850122928619385,1.0,935
0.8700003027915955,1.0,935
1.1039975881576538,-1.0,935
1.091997742652893,-1.0,935
0.853000283241272,1.0,935
1.6099910736083984,-1.0,935
2.3460237979888916,1.0,935
1.2479957342147827,1.0,935
2.3090221881866455,1.0,935
2.4970309734344482,1.0,935
1.7629966735839844,-1.0,935
1.4139935970306396,-1.0,935
1.0169986486434937,1.0,935
1.8720016479492188,1.0,935
1.9830069541931152,1.0,935
1.298995018005371,1.0,935
1.5099923610687256,1.0,935
0.9769991636276245,1.0,935
0.9129999876022339,1.0,935
1.8870024681091309,1.0,935
1.1909964084625244,1.0,935
0.7400000691413879,1.0,935
1.7439956665039062,1.0,935
2.6010358333587646,1.0,935
1.9840068817138672,1.0,935
1.611991047859192,1.0,935
1.4279934167861938,1.0,935
2.8580214977264404,-1.0,935
1.0419983863830566,1.0,935
1.9850070476531982,1.0,935
1.0349984169006348,-1.0,935
1.3209948539733887,1.0,935
2.411026954650879,1.0,935
1.9660060405731201,-1.0,935
0.7950001955032349,1.0,935
0.9689992666244507,1.0,935
1.669992208480835,1.0,935
0.9989988803863525,-1.0,935
1.691993236541748,1.0,935
1.256995677947998,1.0,935
3.4099814891815186,1.0,935
1.7629966735839844,1.0,935
1.8550009727478027,1.0,935
0.8750003576278687,1.0,935
1.1409971714019775,1.0,935
0.9379997253417969,1.0,935
1.168996810913086,1.0,935
1.169996738433838,1.0,935
2.2620198726654053,1.0,935
2.1170132160186768,-1.0,935
1.9880070686340332,1.0,935
1.1159974336624146,1.0,935
2.2410190105438232,1.0,935
2.123013496398926,1.0,935
1.2509956359863281,-1.0,935
2.156014919281006,-1.0,935
1.7779972553253174,1.0,935
1.0109987258911133,1.0,935
1.5629916191101074,-1.0,935
1.1529970169067383,-1.0,935
1.4279934167861938,1.0,935
2.928016424179077,-1.0,935
1.3699941635131836,-1.0,935
1.8329999446868896,1.0,935
1.5129952430725098,1.0,1062
2.526021718978882,1.0,1062
1.5189950466156006,1.0,1062
1.2969979047775269,1.0,1062
3.019026041030884,1.0,1062
2.820035457611084,1.0,1062
1.7509920597076416,1.0,1062
6.298788547515869,1.0,1062
1.7689919471740723,1.0,1062
3.3700006008148193,1.0,1062
1.7739918231964111,1.0,1062
1.3729970455169678,1.0,1062
2.2200074195861816,1.0,1062
1.03600013256073,1.0,1062
2.2220075130462646,-1.0,1062
1.5189950466156006,-1.0,1062
2.867037057876587,-1.0,1062
1.2339987754821777,1.0,1062
2.4360175132751465,-1.0,1062
2.337012767791748,1.0,1062
1.6229937076568604,-1.0,1062
2.4900200366973877,-1.0,1062
2.4250168800354004,1.0,1062
2.08600115776062,1.0,1062
1.2519985437393188,1.0,1062
1.6529934406280518,1.0,1062
3.3690006732940674,1.0,1062
1.3599971532821655,1.0,1062
3.0900208950042725,1.0,1062
3.1340177059173584,1.0,1062
1.8009915351867676,1.0,1062
1.904992699623108,-1.0,1062
1.453995943069458,1.0,1062
1.3489972352981567,1.0,1062
1.4389960765838623,1.0,1062
2.6410269737243652,1.0,1062
2.295011043548584,1.0,1062
1.4899954795837402,1.0,1062
2.349013328552246,1.0,1062
3.6449806690216064,1.0,1062
1.8929921388626099,1.0,1062
4.2609357833862305,1.0,1062
1.4329962730407715,-1.0,1062
1.2749981880187988,1.0,1062
1.7089927196502686,1.0,1062
1.8419909477233887,1.0,1062
2.515021324157715,1.0,1062
2.316011905670166,1.0,1062
1.6779930591583252,-1.0,1062
1.195999264717102,-1.0,1062
0.9740000367164612,-1.0,1062
1.2859981060028076,1.0,1062
1.5829942226409912,-1.0,1062
1.309997797012329,1.0,1062
1.3169976472854614,1.0,1062
1.3309974670410156,-1.0,1062
1.8669909238815308,1.0,1062
2.576024055480957,1.0,1062
1.592994213104248,1.0,1062
1.6149938106536865,1.0,1062
1.358997106552124,1.0,1062
1.5919941663742065,1.0,1062
2.8730366230010986,1.0,1062
1.8449909687042236,-1.0,1062
1.1759995222091675,1.0,1062
2.8920352458953857,-1.0,1062
1.4379961490631104,-1.0,1062
2.4620187282562256,-1.0,1062
1.262998342514038,-1.0,1062
1.4349961280822754,-1.0,1062
1.4709956645965576,1.0,1062
3.4139974117279053,1.0,1062
1.4839955568313599,1.0,1062
1.0880002975463867,1.0,1062
1.636993646621704,1.0,1062
1.0650001764297485,1.0,1062
1.8759913444519043,1.0,1062
2.1700050830841064,-1.0,1062
1.5709943771362305,-1.0,1062
1.3789968490600586,1.0,1062
1.2389986515045166,1.0,1062
1.6219937801361084,1.0,1062
1.9359941482543945,1.0,1062
1.6529934406280518,-1.0,1062
1.8849917650222778,1.0,1062
1.8469908237457275,1.0,1062
1.5119951963424683,-1.0,1062
1.9869965314865112,1.0,1062
1.3959966897964478,1.0,1062
3.0450241565704346,1.0,1062
1.9099929332733154,1.0,1062
2.308011531829834,1.0,1062
2.524021625518799,1.0,1062
1.3389973640441895,-1.0,1062
3.267008066177368,1.0,1062
1.069000244140625,-1.0,1062
1.5149950981140137,1.0,1062
2.354013681411743,1.0,1062
1.1340000629425049,1.0,1062
2.1110024452209473,-1.0,1062
1.4299962520599365,1.0,1062
3.6189825534820557,1.0,1062
1.2799981832504272,-1.0,1062
1.6619932651519775,1.0,1062
1.4749956130981445,1.0,1062
1.3809969425201416,1.0,1062
3.1970131397247314,1.0,1062
1.552994728088379,1.0,1062
1.4289963245391846,1.0,1062
1.6549932956695557,1.0,1062
1.5409948825836182,1.0,1062
2.9580304622650146,1.0,1062
2.1870059967041016,1.0,1062
1.03600013256073,1.0,1062
1.4739956855773926,-1.0,1062
1.4459960460662842,1.0,1062
1.6299936771392822,1.0,1062
1.7009928226470947,1.0,1062
1.2769981622695923,1.0,1062
2.2010064125061035,1.0,1062
2.273009777069092,1.0,1062
1.5879942178726196,1.0,1062
3.440995454788208,-1.0,1062
1.3219976425170898,1.0,1062
1.2109990119934082,1.0,1062
4.208939552307129,1.0,1062
2.7270312309265137,1.0,1062
1.640993595123291,1.0,1062
1.77899169921875,-1.0,1062
1.2149989604949951,-1.0,1062
2.1590046882629395,1.0,1062
2.4330172538757324,1.0,1062
2.6920294761657715,1.0,1062
2.9560306072235107,1.0,1062
1.567994475364685,-1.0,1062
1.6289937496185303,1.0,1062
1.5299949645996094,1.0,1062
3.122018575668335,1.0,1062
1.3319975137710571,1.0,1062
1.362997055053711,1.0,1062
4.4779205322265625,1.0,1062
1.8129913806915283,1.0,1062
1.737992286682129,1.0,1062
2.1720051765441895,1.0,1062
1.4689958095550537,1.0,1062
2.570023775100708,1.0,1062
1.4809956550598145,1.0,1062
1.8909920454025269,1.0,1062
1.2159990072250366,-1.0,1062
2.589024543762207,1.0,1062
3.5799853801727295,1.0,1062
1.940994381904602,1.0,1062
1.1579997539520264,-1.0,1062
2.6780288219451904,1.0,1062
1.9929968118667603,1.0,1062
1.597994089126587,1.0,1062
2.100001811981201,1.0,1062
1.908992886543274,1.0,1062
3.9389593601226807,-1.0,1062
1.4739956855773926,1.0,1062
1.0810002088546753,1.0,1062
1.2029991149902344,-1.0,1062
2.3790149688720703,-1.0,1062
2.4590187072753906,1.0,1062
2.1570043563842773,1.0,1062
2.2080068588256836,1.0,1062
2.524021625518799,1.0,1062
1.5559946298599243,1.0,1062
3.27300763130188,1.0,1062
1.3209975957870483,1.0,1062
1.5739943981170654,1.0,1062
4.390926361083984,1.0,1062
2.1640048027038574,1.0,1062
1.6259937286376953,1.0,1062
1.1539998054504395,1.0,1062
1.5879942178726196,-1.0,1062
2.793034076690674,-1.0,1062
1.7679919004440308,-1.0,1062
1.9099929332733154,1.0,1062
1.4439960718154907,1.0,1062
1.4899954795837402,1.0,1062
3.039024591445923,-1.0,1062
1.199999213218689,1.0,1062
4.982883930206299,1.0,1062
1.5699944496154785,1.0,1062
2.6780288219451904,1.0,1062
2.591024875640869,1.0,1062
4.066949844360352,1.0,1062
2.268009662628174,1.0,1062
2.001997232437134,1.0,1062
1.8489909172058105,1.0,1062
1.8639907836914062,1.0,1062
1.6439934968948364,1.0,1062
3.290006399154663,1.0,1062
1.9079928398132324,-1.0,1062
1.2769981622695923,1.0,1062
1.642993450164795,-1.0,1062
2.586024522781372,1.0,1062
1.4739956855773926,1.0,1062
2.530021905899048,1.0,1062
2.7230310440063477,1.0,1062
1.9839963912963867,-1.0,1062
1.6579933166503906,-1.0,1062
1.2059991359710693,1.0,1062
2.10600209236145,1.0,1062
2.2110071182250977,1.0,1062
1.5259950160980225,1.0,1062
1.737992286682129,1.0,1062
1.3829967975616455,1.0,1062
1.7959915399551392,1.0,1062
1.5249950885772705,1.0,1062
1.2129989862442017,1.0,1062
1.2849980592727661,1.0,1062
2.6620280742645264,1.0,1062
2.794034242630005,1.0,1062
1.5369949340820312,1.0,1062
2.1360034942626953,1.0,1062
3.8589651584625244,1.0,1062
3.293006181716919,1.0,1062
2.7510323524475098,1.0,1062
1.8349909782409668,-1.0,1062
1.0420001745224,1.0,1062
1.2899980545043945,1.0,1062
3.1990129947662354,1.0,1062
1.4869954586029053,1.0,1062
1.262998342514038,-1.0,1062
1.383996844291687,1.0,1062
2.7360315322875977,1.0,1062
2.1030020713806152,1.0,1062
1.944994568824768,1.0,1062
1.549994707107544,1.0,1062
0.999000072479248,1.0,1062
1.4219963550567627,1.0,1062
1.4599958658218384,1.0,1062
2.4420177936553955,1.0,1062
4.147944450378418,1.0,1062
2.097001552581787,1.0,1062
1.8559907674789429,1.0,1062
1.5789942741394043,-1.0,1062
1.1499998569488525,1.0,1062
2.600025177001953,-1.0,1062
2.551023006439209,1.0,1062
2.1890058517456055,-1.0,1062
1.4309961795806885,-1.0,1062
1.3049978017807007,1.0,1062
1.3269975185394287,1.0,1062
2.6710286140441895,-1.0,1062
1.7629919052124023,-1.0,1062
2.057999849319458,1.0,1062
2.353013515472412,1.0,1062
2.1500041484832764,1.0,1062
2.6620280742645264,1.0,1062
1.4139964580535889,1.0,1062
2.6150259971618652,1.0,1062
1.2759982347488403,1.0,1062
1.0760002136230469,1.0,1062
2.553022861480713,1.0,1062
1.3689970970153809,-1.0,1062
2.2280077934265137,1.0,1062
1.8149912357330322,1.0,1062
2.9820287227630615,1.0,1062
1.6519933938980103,1.0,1062
1.6739931106567383,1.0,1062
2.7480320930480957,1.0,1062
1.9999971389770508,1.0,1062
2.020998001098633,1.0,1062
1.4169964790344238,1.0,1062
1.9819962978363037,1.0,1062
1.1669995784759521,1.0,1062
1.1909992694854736,1.0,1062
2.2060067653656006,-1.0,1062
1.2729982137680054,1.0,1062
1.3539972305297852,1.0,1062
1.5609946250915527,1.0,1062
1.6459934711456299,1.0,1062
1.3919967412948608,1.0,1062
1.659993290901184,-1.0,1062
2.089001178741455,1.0,1062
1.3469972610473633,1.0,1062
1.1879993677139282,1.0,1062
2.926032781600952,-1.0,1062
1.4749956130981445,1.0,1062
4.542915344238281,-1.0,1062
1.8869918584823608,1.0,1062
1.1819994449615479,-1.0,1062
3.3000056743621826,-1.0,1062
1.2689982652664185,1.0,1062
1.922993540763855,1.0,1062
3.1320178508758545,1.0,1062
1.069000244140625,1.0,1062
1.244998574256897,1.0,1062
1.8079913854599,1.0,1062
1.73299241065979,-1.0,1062
1.4289963245391846,1.0,1062
2.057999849319458,-1.0,1062
1.314997673034668,1.0,1062
2.349013328552246,1.0,1062
1.449995994567871,1.0,1062
1.3959966897964478,1.0,1062
1.1549997329711914,1.0,1062
1.2909934520721436,1.0,1081
2.6640257835388184,1.0,1081
0.98799729347229,1.0,1081
4.575887680053711,1.0,1081
2.4120330810546875,1.0,1081
5.914790153503418,1.0,1081
3.8509397506713867,1.0,1081
1.4209917783737183,1.0,1081
1.6029953956604004,1.0,1081
2.4280338287353516,-1.0,1081
4.636882781982422,-1.0,1081
2.005014181137085,1.0,1081
1.2359941005706787,-1.0,1081
5.158844947814941,1.0,1081
1.3419928550720215,1.0,1081
3.142991065979004,1.0,1081
3.1309919357299805,1.0,1081
3.059997081756592,1.0,1081
3.2989797592163086,1.0,1081
1.997013807296753,1.0,1081
2.778017520904541,1.0,1081
1.3389928340911865,1.0,1081
4.572887420654297,1.0,1081
4.874865531921387,1.0,1081
2.4490349292755127,1.0,1081
2.4020328521728516,1.0,1081
2.8100152015686035,1.0,1081
1.3029932975769043,-1.0,1081
0.7879998683929443,-1.0,1081
2.315028667449951,1.0,1081
3.909935474395752,1.0,1081
1.459991216659546,1.0,1081
1.2549939155578613,1.0,1081
1.5219916105270386,1.0,1081
4.5588884353637695,1.0,1081
1.759002685546875,-1.0,1081
1.9380110502243042,-1.0,1081
1.6659983396530151,-1.0,1081
4.582886695861816,1.0,1081
0.9229981899261475,1.0,1081
1.4049919843673706,1.0,1081
1.3979921340942383,1.0,1081
2.756019115447998,-1.0,1081
1.2789936065673828,1.0,1081
1.1859948635101318,1.0,1081
1.8790082931518555,1.0,1081
5.524818420410156,1.0,1081
3.372974395751953,1.0,1081
2.3300294876098633,1.0,1081
7.391683578491211,1.0,1081
0.806999683380127,1.0,1081
6.883720397949219,1.0,1081
1.171994924545288,1.0,1081
3.377974033355713,1.0,1081
1.2389941215515137,1.0,1081
1.7440019845962524,1.0,1081
3.1359915733337402,1.0,1081
1.4849909543991089,1.0,1081
2.584031581878662,1.0,1081
1.6329967975616455,1.0,1081
1.8890087604522705,1.0,1081
2.259026050567627,1.0,1081
4.881865501403809,1.0,1081
5.095849990844727,1.0,1081
7.218695640563965,1.0,1081
4.372901916503906,1.0,1081
3.166989326477051,1.0,1081
1.200994610786438,1.0,1081
4.403899669647217,1.0,1081
1.633996844291687,1.0,1081
2.492036819458008,1.0,1081
1.5929949283599854,1.0,1081
2.272026538848877,1.0,1081
3.7879443168640137,1.0,1081
6.365757942199707,1.0,1081
2.22102427482605,1.0,1081
1.9740127325057983,1.0,1081
2.1640214920043945,1.0,1081
2.6810245513916016,-1.0,1081
1.3779923915863037,1.0,1081
2.4460349082946777,-1.0,1081
3.016000270843506,1.0,1081
2.526035785675049,1.0,1081
2.3510303497314453,1.0,1081
3.18198823928833,1.0,1081
1.056996464729309,1.0,1081
5.674807548522949,1.0,1081
0.8589990139007568,1.0,1081
4.729876518249512,-1.0,1081
2.3760313987731934,1.0,1081
1.1839947700500488,1.0,1081
7.984640121459961,1.0,1081
3.6629533767700195,1.0,1081
5.158844947814941,1.0,1081
1.8280059099197388,1.0,1081
2.228024482727051,1.0,1081
1.5409924983978271,1.0,1081
3.05899715423584,1.0,1081
1.4469914436340332,-1.0,1081
3.797943592071533,1.0,1081
2.3860321044921875,1.0,1081
2.8060154914855957,1.0,1081
1.1939947605133057,-1.0,1081
3.422970771789551,1.0,1081
1.9640122652053833,1.0,1081
1.4229917526245117,1.0,1081
1.0779962539672852,1.0,1081
2.051016330718994,1.0,1081
0.8629989624023438,1.0,1081
2.676024913787842,1.0,1081
2.755019187927246,1.0,1081
2.1330201625823975,1.0,1081
4.608884811401367,1.0,1081
5.099849700927734,1.0,1081
3.035998821258545,1.0,1081
3.8719382286071777,1.0,1081
1.9280105829238892,1.0,1081
1.5719939470291138,1.0,1081
1.174994945526123,1.0,1081
1.134995460510254,1.0,1081
1.2139945030212402,1.0,1081
5.32783317565918,1.0,1081
2.6000304222106934,1.0,1081
4.332904815673828,-1.0,1081
1.1099958419799805,1.0,1081
2.3180289268493652,-1.0,1081
1.179994821548462,1.0,1081
3.395972728729248,-1.0,1081
2.4480347633361816,1.0,1081
2.71102237701416,1.0,1081
2.6850242614746094,1.0,1081
2.5140366554260254,1.0,1081
0.8449991941452026,1.0,1081
2.47403621673584,1.0,1081
1.1149957180023193,-1.0,1081
1.4189918041229248,1.0,1081
1.7200008630752563,1.0,1081
3.178988456726074,1.0,1081
1.7660030126571655,1.0,1081
2.9570045471191406,1.0,1081
2.4040327072143555,1.0,1081
1.7420018911361694,1.0,1081
0.82599937915802,1.0,1081
0.8929985761642456,1.0,1081
3.3469762802124023,1.0,1081
1.3999919891357422,1.0,1081
3.3829736709594727,1.0,1081
0.9349980354309082,1.0,1081
6.838723182678223,-1.0,1081
7.339687347412109,1.0,1081
1.4569913148880005,1.0,1081
1.0639963150024414,1.0,1081
5.980785369873047,1.0,1081
1.2539939880371094,1.0,1081
0.9619976282119751,1.0,1081
1.7190008163452148,1.0,1081
1.7250010967254639,1.0,1081
1.3319928646087646,1.0,1081
2.1830224990844727,1.0,1081
0.8819986581802368,1.0,1081
9.853148460388184,1.0,1081
3.8109426498413086,1.0,1081
3.761946201324463,1.0,1081
1.1649950742721558,1.0,1081
1.751002311706543,1.0,1081
1.31199312210083,1.0,1081
2.310028553009033,1.0,1081
2.4800362586975098,1.0,1081
1.4179918766021729,1.0,1081
2.00801420211792,1.0,1081
2.1110191345214844,1.0,1081
5.747802734375,1.0,1081
0.9189982414245605,1.0,1081
1.5179914236068726,1.0,1081
1.078996181488037,1.0,1081
0.6920002102851868,1.0,1081
1.1729949712753296,1.0,1081
6.616739273071289,1.0,1081
1.4249917268753052,1.0,1081
1.4339916706085205,1.0,1081
5.043853759765625,1.0,1081
2.0740175247192383,-1.0,1081
2.3210289478302,1.0,1081
1.8210055828094482,1.0,1081
2.6220288276672363,1.0,1081
1.627996563911438,1.0,1081
1.3739924430847168,1.0,1081
3.8289413452148438,1.0,1081
2.973003387451172,1.0,1081
3.3459763526916504,1.0,1081
2.7730178833007812,1.0,1081
1.2759935855865479,1.0,1081
2.5780320167541504,1.0,1081
4.335904598236084,1.0,1081
2.4720358848571777,1.0,1081
1.8950090408325195,1.0,1081
1.344992756843567,1.0,1081
1.8570072650909424,1.0,1081
1.130995512008667,1.0,1081
2.8800101280212402,1.0,1081
7.535673141479492,1.0,1081
1.8560072183609009,-1.0,1081
0.7879998683929443,1.0,1081
1.9210102558135986,1.0,1081
3.0619969367980957,1.0,1081
2.0660171508789062,-1.0,1081
1.8490068912506104,1.0,1081
10.524419784545898,1.0,1081
1.8420065641403198,1.0,1081
2.488036632537842,1.0,1081
1.7840038537979126,1.0,1081
2.206023693084717,1.0,1081
1.2939934730529785,1.0,1081
1.9960137605667114,1.0,1081
1.8890087604522705,-1.0,1081
1.9270105361938477,1.0,1081
1.6989998817443848,1.0,1081
1.8260058164596558,1.0,1081
1.1649950742721558,1.0,1081
2.906008243560791,1.0,1081
2.7690181732177734,1.0,1081
1.9900134801864624,-1.0,1081
4.00092887878418,1.0,1081
4.354903221130371,1.0,1081
1.083996057510376,1.0,1081
2.3680310249328613,1.0,1081
0.7260003089904785,1.0,1081
2.287027359008789,-1.0,1081
2.1980233192443848,1.0,1081
1.1709949970245361,1.0,1081
1.8150053024291992,1.0,1081
11.918983459472656,1.0,1081
1.0659964084625244,1.0,1081
1.2819936275482178,1.0,1081
3.0409984588623047,1.0,1081
3.926934242248535,1.0,1081
5.063852310180664,1.0,1081
2.3710312843322754,1.0,1081
0.8759987354278564,1.0,1081
3.563960552215576,1.0,1081
5.825797080993652,1.0,1081
1.5709939002990723,1.0,1081
3.904935836791992,1.0,1081
1.6949996948242188,1.0,1081
1.4499914646148682,1.0,1081
1.436991572380066,1.0,1081
2.3290293216705322,1.0,1081
2.019014835357666,1.0,1081
2.505037307739258,1.0,1081
1.4659912586212158,1.0,1081
1.0629963874816895,1.0,1081
1.6069955825805664,1.0,1081
3.4689674377441406,1.0,1081
3.0020012855529785,1.0,1081
1.3279929161071777,1.0,1081
3.8939366340637207,1.0,1081
1.1019959449768066,1.0,1081
1.0369967222213745,1.0,1081
2.1940231323242188,1.0,1081
2.734020709991455,1.0,1081
2.5540337562561035,1.0,1081
2.295027732849121,1.0,1081
1.876008152961731,1.0,1081
3.30997896194458,1.0,1081
1.7170007228851318,-1.0,1081
1.3309929370880127,1.0,1081
0.759000301361084,1.0,1081
2.54703426361084,-1.0,1081
1.3249930143356323,1.0,1081
1.173995018005371,1.0,1081
4.813870429992676,1.0,1081
1.7580026388168335,1.0,1081
5.8017988204956055,-1.0,1081
2.3540306091308594,1.0,1081
1.1859948635101318,1.0,1081
1.5179914236068726,1.0,1081
5.969786643981934,1.0,1081
4.080923080444336,-1.0,1081
8.01463794708252,1.0,1081
3.332977294921875,1.0,1081
0.7610002756118774,1.0,1081
1.0499966144561768,1.0,1081
0.9069983959197998,1.0,1081
1.0559964179992676,1.0,1081
3.0000014305114746,-1.0,1081
3.4909658432006836,1.0,1081
2.906008243560791,-1.0,1081
3.0929946899414062,1.0,1081
1.7090003490447998,1.0,1081
2.783017158508301,1.0,1081
1.1509952545166016,1.0,1081
0.9119982719421387,1.0,1081
3.098994255065918,1.0,1081
3.2739815711975098,1.0,1081
2.968003749847412,1.0,1081
5.517819404602051,1.0,1081
1.7780035734176636,1.0,1081
1.8250057697296143,1.0,1081
7.813652992248535,1.0,1081
1.1659951210021973,1.0,1081
